,log10(Energy_Flux100),LP_beta,log10(LP_EPeak),GLON,GLAT,Signif_Avg,CLASS1,1_PDF,2_PDF
4FGL J0412.6-5434,-11.997219,0.1850988864898681,0.68223786,264.2160339355469,-44.518306732177734,5.757434368133545,bcu,0.9409364728117067,0.05906352718829334
4FGL J0412.6+2253c,-11.534286,0.2476466447114944,-0.80659676,172.00225830078125,-20.26667022705078,4.473185062408447,unas,0.8308958318770714,0.16910416812292856
4FGL J0412.7-3927,-12.14138,0.0922741666436195,1.8437343,242.77407836914062,-46.7572021484375,5.28749942779541,bcu,0.9758594111170696,0.024140588882930268
4FGL J0413.1-0304,-11.4682045,0.1217744573950767,-0.79728436,195.46470642089844,-36.19194412231445,8.690500259399414,unas,0.9216029034077102,0.07839709659228986
4FGL J0413.4-8609,-11.782346,0.2823793590068817,0.017497063,299.52069091796875,-29.532676696777344,8.172209739685059,unas,0.527104908159328,0.4728950918406721
4FGL J0414.3+4522,-11.715827,0.0235260128974914,0.3962233,155.97950744628906,-4.08440637588501,5.31577205657959,unas,0.9642787622979813,0.03572123770201881
4FGL J0414.6+5711,-11.49919,0.0505715683102607,0.787436,147.84786987304688,4.502062797546387,8.89040756225586,unas,0.9745017351618477,0.025498264838152387
4FGL J0414.7-4300,-11.583205,0.7160893678665161,-0.03213525,247.90213012695312,-46.22138977050781,18.972517013549805,unas,4.099495921505555e-05,0.9999590050407849
4FGL J0414.8-5338,-11.695794,0.1720742881298065,1.4496598,262.8455810546875,-44.45140838623047,11.844435691833496,bll,0.9224876125823834,0.07751238741761654
4FGL J0415.2-5741,-12.314723,0.3045075237751007,1.9489264,268.19744873046875,-43.245174407958984,3.8935601711273193,bcu,0.9922628823095855,0.007737117690414575
4FGL J0416.0-4743,-12.080019,0.1140807345509529,-0.6099856,254.60488891601562,-45.477638244628906,3.452211856842041,bcu,0.6801864639800494,0.31981353601995055
4FGL J0416.5-1852,-11.150943,0.0590208768844604,-1.4227611,214.32652282714844,-42.399169921875,24.16616439819336,fsrq,0.9670094354582051,0.03299056454179488
4FGL J0418.0+6302,-11.499266,0.2939597964286804,-0.6929364,144.0308837890625,8.978408813476562,3.90032696723938,unas,0.8428444045822919,0.15715559541770804
4FGL J0418.1-0252,-11.143295,0.1701994985342025,0.07825661,196.05389404296875,-35.03938674926758,28.49026107788086,bcu,0.3491868620253105,0.6508131379746894
4FGL J0418.2+3807,-10.866251,0.1493454277515411,-1.3360828,161.59307861328125,-8.766495704650879,13.377574920654297,rdg,0.8832327729093041,0.11676722709069594
4FGL J0418.4+3414,-11.586889,0.0759259685873985,-0.8924115,164.41455078125,-11.480435371398926,5.414592742919922,bcu,0.9422949393624932,0.057705060637506765
4FGL J0418.4-4342,-12.237969,0.1178707033395767,1.9596319,248.8404998779297,-45.499061584472656,4.388902187347412,unas,0.9704006543188438,0.029599345681156294
4FGL J0418.9+6636,-10.979972,0.3046136498451233,0.16333342,141.52462768554688,11.549908638000488,35.004024505615234,msp,0.0002433920321007757,0.9997566079678992
4FGL J0420.2+4012,-11.5099325,0.1516750901937484,1.1593556,160.37965393066406,-7.027734756469727,10.815685272216797,bll,0.9198393374561549,0.08016066254384517
4FGL J0420.3-3745,-10.983054,0.0810488536953926,-0.23212051,240.3393096923828,-45.246009826660156,39.31476974487305,bcu,0.7453709597305229,0.25462904026947697
4FGL J0420.6-4802,-12.300197,0.4010781049728393,1.0745153,254.88339233398438,-44.65567398071289,3.589191198348999,unas,0.9977235642159764,0.0022764357840235087
4FGL J0421.6-0627,-11.77153,0.04273471981287,0.37576365,200.3934783935547,-36.09135818481445,4.674631118774414,bll,0.9706065235386011,0.029393476461398914
4FGL J0422.1-0644,-10.900418,0.1187756955623626,-0.99677634,200.77630615234375,-36.11635971069336,19.908536911010742,fsrq,0.9435764527485788,0.05642354725142113
4FGL J0422.3+1951,-11.355191,0.0535473152995109,1.2838888,176.02395629882812,-20.60978889465332,11.617396354675293,bll,0.9722544062051672,0.027745593794832678
4FGL J0422.8+0225,-11.382635,0.3381806910037994,-0.7863364,191.48118591308594,-31.18216896057129,7.690680503845215,fsrq,0.891249863594402,0.10875013640559801
4FGL J0423.0-0943,-11.655445,0.2837523818016052,0.090881824,204.1875,-37.31696701049805,10.859699249267578,unas,0.4687600144667227,0.5312399855332773
4FGL J0423.1+2106,-11.14752,0.0633706301450729,-0.8779514,175.1475372314453,-19.655536651611328,13.315285682678223,bcu,0.9438957485344632,0.05610425146553672
4FGL J0423.1-1408,-12.10551,0.0814528465270996,2.1594524,209.30955505371094,-39.16461181640625,5.02944278717041,unas,0.9778267391885409,0.0221732608114591
4FGL J0423.3-0120,-10.455428,0.0946023240685463,-0.8119881,195.28810119628906,-33.12690734863281,74.60700225830078,fsrq,0.9013335269398671,0.0986664730601329
4FGL J0423.7+0831,-12.0986,0.23256416618824,1.3670359,185.92250061035156,-27.465482711791992,3.9440386295318604,bcu,0.9752839432208881,0.024716056779111983
4FGL J0423.9+4150,-10.55734,0.0879623368382453,0.77160144,159.70265197753906,-5.384661674499512,57.8746337890625,bll,0.8121197768905952,0.1878802231094048
4FGL J0424.7+0036,-10.814923,0.0573847889900207,-0.43227696,193.58473205566406,-31.77712059020996,41.3156852722168,bll,0.7386396915945294,0.2613603084054707
4FGL J0424.8+3117,-11.553138,0.0758800730109214,-1.3444666,167.5517120361328,-12.544761657714844,4.8347392082214355,unas,0.9704010051019444,0.029598994898055626
