,sin(GLAT),cos(GLON),sin(GLON),log10(Energy_Flux100),log10(Unc_Energy_Flux100),log10(Signif_Avg),LP_index1000MeV,LP_beta,LP_SigCurv,log10(Variability_Index),CLASS1,1_RF,1_RF_std,1_NN,1_NN_std,2_RF,2_RF_std,2_NN,2_NN_std,3_RF,3_RF_std,3_NN,3_NN_std,4_RF,4_RF_std,4_NN,4_NN_std,sample_weight
4FGL J0834.6+4402,0.59551233,-0.9982243,0.059566654,-11.451499,-12.490474,1.1590043,2.150756,0.0882553607225418,1.5934569835662842,1.3954517,bll,0.12111664122197967,0.06650258184733282,0.15205757084645724,0.017079021313181078,0.8731604523891352,0.06804852611272612,0.8274121943273043,0.022387583326267016,6.71333660669746e-06,2.103593006895122e-05,0.011328787714439003,0.006419045321119202,0.005716193052278405,0.009413712084343271,0.009201437994641693,0.0041846614405282746,0.33714721889046867
4FGL J0835.0+6243,0.58350545,-0.8944704,0.44712713,-11.771407,-12.447447,0.62186563,3.2495544,0.1529567539691925,1.0134423971176147,0.961841,bcu,0.7862077686202685,0.09236658017260796,0.8162457880874475,0.05941385671200818,0.1782743742368742,0.08420217210382336,0.04909990289403746,0.016630750019535425,0.02135119047619048,0.025601084132448257,0.07247525150887668,0.040597749814656185,0.014166666666666673,0.016989775815751763,0.062179061118513346,0.025525842428596648,1.0
4FGL J0835.2-2243,0.18302675,-0.416138,-0.90930146,-11.685663,-12.327093,0.78069884,2.8571703,0.427315354347229,3.2209231853485107,0.9729138,fsrq,0.44090225563909785,0.06640615543861494,0.2664397380181721,0.08211862210096618,0.2416541353383459,0.06814671164656604,0.04717846228075879,0.024066055610030092,0.10285714285714287,0.06462061726588639,0.22364787704178266,0.08760460735470106,0.21458646616541355,0.06636121719273577,0.4627339243888855,0.08924761817259261,10.0
4FGL J0835.3-4510,-0.04863581,-0.112272024,-0.9936775,-8.03231,-10.547198,2.8383565,1.9677889,0.3037739992141723,253.71827697753903,1.1371446,psr,0.0022222222222222222,0.006666666666666667,0.00046086714850919935,0.0009688438689005823,0.0,0.0,5.079381280539666e-05,0.00013063285660476387,0.98,0.024494897427830432,0.9860222869449191,0.02139090963325145,0.017777777777777774,0.018559214542766746,0.013466052943840623,0.020617028594079597,0.0
4FGL J0835.7+0936,0.46203777,-0.80796826,-0.589226,-11.664676,-12.459939,0.9113292,2.065027,0.059977076947689,0.8957579135894775,1.3236704,bll,0.05418038233616214,0.03574049520944418,0.14380489831620996,0.020839434879865382,0.9437775303811556,0.03505113985099732,0.8357533379034563,0.02297125309751315,1.734685108687615e-05,3.938754547399612e-05,0.011563112535937265,0.004690942564802575,0.00202474043159556,0.005990840196848137,0.008878647561439058,0.0032721760127704487,1.150071382812763
4FGL J0835.8+1517,0.4979833,-0.86423534,-0.50308776,-11.798109,-12.446787,0.68555194,2.390031,0.0380625165998935,0.2358299493789672,1.3706226,bll,0.5828218096437134,0.08225783818044541,0.5885508439757607,0.031793853662671644,0.41527736391000547,0.08100764943663183,0.3834932419386777,0.0309112428240014,0.0019008264462809918,0.006009009014082923,0.01435880142856728,0.004486922842415825,0.0,0.0,0.013597120149907741,0.005268018593339601,2.76210842587127
4FGL J0835.9-2120,0.199054,-0.43273947,-0.901519,-12.075686,-12.522051,0.61040586,2.2414503,-0.0642920732498169,0.6328262090682983,1.1476511,bcu,0.34014888561011425,0.10768897577761166,0.24125720281153917,0.044349928482955464,0.6445247349319942,0.10872391572400508,0.7155246113737425,0.04798237429814666,0.007151748366917534,0.01335839632359151,0.017087623030723382,0.0071440326844074975,0.008174631090974263,0.012108627158094243,0.02613055629384083,0.007905960720749814,1.0
4FGL J0836.0-8015,-0.38303855,0.39819983,-0.9172987,-12.117284,-12.637614,0.7018073,0.78547704,0.1367731392383575,0.6832466125488281,1.2608689,bcu,0.053921504995571384,0.036208093153180965,0.00712652288833245,0.0028463903850867865,0.9368823961748798,0.03802344380843343,0.987453697870175,0.004447594072277556,0.0017042820430408217,0.005576971282023793,0.003618830106764411,0.0025212569061953626,0.007491816786508159,0.01001255313606345,0.001800958476451342,0.0010191149782423285,1.0
4FGL J0836.0-5458,-0.1481182,0.026819363,-0.9996403,-11.628788,-12.138268,0.55199885,2.5309935,0.0984930619597435,0.9082059264183044,1.1580646,unas,0.40048574236854123,0.09754245397968041,0.6718441049257914,0.053455377655726055,0.2870669433824245,0.0830506766749938,0.1983113819733262,0.03179016132714566,0.04699013157894739,0.02964361240237353,0.05020166885030145,0.02123868724310018,0.2654571826700869,0.10227585698606281,0.07964284640426438,0.025080785256230986,1.0
4FGL J0836.2+2141,0.53356457,-0.91869146,-0.394976,-11.385125,-12.378173,1.0614854,2.6851597,0.010570983402431,0.0,1.5326186,bcu,0.7195552916852922,0.10126959258391852,0.8306506797671318,0.0325974051702508,0.2700238328938325,0.09959780839806033,0.1539958716991047,0.029870545502642943,0.0008375420875420876,0.004038037042179416,0.012245262803238196,0.007155307837907286,0.009583333333333334,0.01649736707985174,0.0031081908940298795,0.0017445334754175477,1.0
4FGL J0836.5-2026,0.20981306,-0.44323102,-0.8964074,-11.40249,-12.269417,0.8415552,3.546128,0.3683339655399322,3.4657888412475586,1.733002,fsrq,0.7845487319832146,0.09519672985950772,0.9111110925674438,0.05782980439660523,0.08326079182630908,0.061130589975488564,0.014259835270543893,0.00911168064106168,0.09466666666666666,0.05974549195984425,0.05396421728655696,0.04295245649542586,0.03752380952380952,0.029034345132599625,0.020664856148262817,0.014736674461036162,10.0
4FGL J0836.6-6036,-0.20364034,0.108417146,-0.9941055,-11.568143,-12.254802,0.8287571,1.7892278,0.2274509072303772,1.4827724695205688,1.0495626,unas,0.1519437196348001,0.045909826782202984,0.1587730854128798,0.019671076530389697,0.5844671550870532,0.10062760375736939,0.7111376834412416,0.049287798497755386,0.04589029608276402,0.034194366373389476,0.036064195776513465,0.017033023243140374,0.21769882919538275,0.07871025439043786,0.09402503243957956,0.0319490439474767,1.0
4FGL J0836.9+5833,0.59530276,-0.9303951,0.36655816,-11.626834,-12.500472,1.015076,2.3967519,-0.0445562563836574,1.1392812728881836,1.0241776,bll,0.19106820497746113,0.057889012672335545,0.17021128498017787,0.025896055839342035,0.7811115464845273,0.05251414056168041,0.7585455417633057,0.03454951677728402,0.0125,0.018027756377319945,0.044289817567914724,0.019457933053601714,0.015320248538011694,0.023392249906827353,0.026953363697975873,0.011169389743765893,1.632900897617293
4FGL J0837.3+1458,0.50122666,-0.85967404,-0.510843,-11.892863,-12.482673,0.8778934,0.121625304,0.30640909075737,2.583683729171753,1.1269215,bll,0.04571372608677816,0.04752776624554372,0.007641954090152132,0.0056433563939014275,0.9234684413244395,0.061713029767852784,0.951033491837351,0.02158203149103539,0.0021103238866396765,0.006321214405934838,0.029307908206982047,0.02133181995175763,0.028707508702142552,0.025239334361108392,0.012016643230852327,0.00761823868578067,1.1325000218741177
4FGL J0837.4+2454,0.5522941,-0.94118106,-0.33790264,-11.721889,-12.349762,0.6649915,2.7161148,0.0220764148980379,0.0,1.1219932,fsrq,0.7822899470899471,0.09417493634771605,0.7347278952598572,0.04448494288834587,0.20285291005291003,0.08920695089141646,0.21262961030006408,0.03730742751530951,0.004,0.011212238211627762,0.030750403987864654,0.010440382458042817,0.010857142857142859,0.0101418510567422,0.02189206952850024,0.009928207081166311,3.224960313565793
4FGL J0837.8-4048c,0.003749819,-0.16765624,-0.9858455,-11.1952,-11.624292,0.7373792,2.417035,0.2356264740228653,2.5176990032196045,0.76153404,unas,0.07895833333333337,0.04501723468228267,0.07040364597924054,0.029177706032002825,0.054166666666666696,0.0361929423785105,0.035127045470289886,0.014210993234463357,0.4381250000000001,0.11380566208851009,0.3693182098989685,0.10540874992950645,0.42875000000000013,0.10525804158898643,0.5251510944217443,0.08407317893855697,1.0
4FGL J0838.4-3952,0.015124377,-0.17933854,-0.9837874,-11.030904,-11.657373,0.7795993,3.1667507,0.4084972143173218,3.7504823207855225,1.0202879,unas,0.13958333333333336,0.08100323958148235,0.2268223979820808,0.10771568423290885,0.07166666666666671,0.050501035731250817,0.014265823089469146,0.012098676788908825,0.2975000000000001,0.11541783482523231,0.6207188020149866,0.13458745421673285,0.49125,0.1235576357887368,0.1381929738757511,0.04679484021327621,1.0
4FGL J0838.5+4013,0.60052246,-0.99969256,-0.0247957,-12.097839,-12.622129,0.6019584,1.9221431,-0.0333915427327156,0.2624318897724151,1.1504031,unas,0.19021750494567743,0.08684679194988293,0.08351338445208967,0.020811734966079617,0.7686196850518319,0.08654684236881044,0.9013979497055212,0.022586779793213965,0.035844772072840786,0.03320198721456441,0.006857167968216042,0.002932986493755144,0.005318037929650093,0.011543394359123693,0.008231488206850676,0.0028110524630734915,1.0
4FGL J0838.7-3359,0.07805283,-0.25866053,-0.9659683,-11.5055065,-12.166953,0.694315,2.5867941,0.0748148709535598,0.7457501292228699,1.3018209,unas,0.6807585205079206,0.08528351433281524,0.7941959984600544,0.0321287542890483,0.23134051855623425,0.0829405053940232,0.15570443278799453,0.02384992674468759,0.01502777777777778,0.016768177861952883,0.025266815927655745,0.011530979924518302,0.07287318315806765,0.034706647187292584,0.024832750321365893,0.008943535081423228,1.0
4FGL J0838.7-2827,0.13588147,-0.33261588,-0.9430624,-11.120593,-12.262149,1.4703393,1.61516,0.345167726278305,8.257393836975098,1.0474085,bin,0.00125,0.005,0.0036145982885500416,0.0018309069712938374,0.00875,0.010246950765959599,0.010978154401527718,0.0068046035851667035,0.012734374999999997,0.015957095796228088,0.20646381983533502,0.0704462934882497,0.977265625,0.01611300425897568,0.7789434157311916,0.07130274245530918,0.008907834385535633
4FGL J0838.9-2502,0.17146944,-0.37769994,-0.92592806,-11.540743,-12.320309,0.8698567,2.8595746,0.3070430755615234,2.657141923904419,0.8175622,unas,0.4963804121682411,0.09151982143145625,0.2534608199882011,0.08832164178532052,0.25246807121971593,0.102632275624415,0.050859998407152794,0.020315947253893907,0.08353403540903546,0.047945658594135646,0.23731358908116817,0.09712847197101152,0.16761748120300748,0.06281636133002984,0.45836559186379117,0.10261488108324189,1.0
4FGL J0839.4+1803,0.5256356,-0.88619477,-0.46331283,-11.399415,-12.42115,1.1685224,2.142175,0.0015277036000043,0.0,1.5305014,bll,0.03465576229993016,0.026827193304413046,0.06428601699216026,0.01378627583552091,0.9642698658960217,0.028198060036620065,0.9259793843541827,0.014052105919141737,8.350067746207474e-05,0.0002213747459589507,0.008531237736211292,0.004451961816156961,0.0009908711265862295,0.004357516567898751,0.0012033520130595814,0.0005922904427375635,0.011441467501625497
4FGL J0839.6-8341,-0.40874696,0.45052803,-0.8927623,-11.981536,-12.569743,0.7121799,1.7021493,0.0128939608111977,0.0,1.344513,unas,0.1063016449757319,0.051608060904883506,0.03267419000621885,0.009098277733838535,0.8885841357458003,0.05556222414482808,0.961987933764855,0.009616706171374301,0.002699520080043316,0.006720189589027558,0.00343261116965247,0.0017590363006225478,0.0024146991984245153,0.005707084959155767,0.001905268802753805,0.0007452139012425865,1.0
4FGL J0839.7+3540,0.5949515,-0.99236643,-0.12332443,-11.373966,-12.334152,1.3095157,1.7288339,0.0911732539534568,2.325453281402588,1.2301897,bll,0.0010730193963864188,0.0009099693251017507,0.015686219491596733,0.002802219736392467,0.9958341179724851,0.007366158301506196,0.9617848438876015,0.008521867914247284,0.0015034987940441282,0.0053257668627489695,0.017868145502039363,0.006295257989905468,0.0015893638370841707,0.005325209460184498,0.00466081260570458,0.001991059499441,0.0090040291970982
4FGL J0839.8+0105,0.41406512,-0.7067036,-0.7075097,-10.77336,-12.174516,1.6785786,2.3221886,0.098271794617176,5.188672065734863,3.0116417,fsrq,0.9651842210492557,0.023251201787152943,0.9174064695835114,0.01732170288184741,0.03481577895074441,0.023251201787159576,0.08053825263466154,0.01651335292943051,0.0,0.0,0.0014053432907011093,0.0011798784811122428,0.0,0.0,0.0006499128836107307,0.00033240970728586744,1.2461953195167543e-05
4FGL J0840.1-0225,0.38681403,-0.6639823,-0.7477483,-12.020091,-12.558501,0.7841342,1.2452221,0.0458960607647895,0.5163783431053162,1.4173557,bcu,0.11482094902878524,0.061393822837721115,0.008554939951864071,0.002770004636852199,0.8714476963555758,0.06208641430206759,0.988305906454722,0.003177798505109262,0.009634506602875409,0.014265368811344187,0.002266607974888757,0.001341320070765195,0.0040968480127633366,0.007787861029932348,0.0008725530478841392,0.00039529537917223564,1.0
4FGL J0840.5-4122c,0.004739578,-0.15460266,-0.98797673,-11.002046,-11.555442,0.67938036,3.1205797,0.3967560529708862,3.169889450073242,1.2214968,unas,0.23038442460317463,0.08052717850074013,0.5090429640064636,0.12786655395336083,0.05378224206349209,0.036460072396819775,0.02070945274075105,0.013652979028454488,0.3708333333333334,0.09551280037492862,0.36954341270029545,0.12880960912890843,0.34500000000000014,0.09653573916519295,0.10070416587404907,0.036252925374334964,1.0
4FGL J0840.6-3130,0.1097447,-0.28776154,-0.9577021,-11.822975,-12.533193,0.8083713,1.7133484,0.5630958080291748,4.022549152374268,1.2539349,unas,0.2009487744787041,0.07954464729600029,0.06976931681856513,0.023835515656599734,0.10403841253225056,0.048573741791230154,0.053876118773284055,0.018612537788597998,0.015000000000000005,0.021635274585338145,0.03361394403812786,0.0231646237171696,0.6800128129890451,0.08744041179063308,0.8427406176924706,0.039009563800404046,1.0
4FGL J0840.8+1317,0.50290155,-0.8396813,-0.5430794,-11.643126,-12.372899,0.9348929,2.401132,0.2350638955831527,2.770737171173096,1.8410503,ssrq,0.90568213669047,0.049723922253965804,0.9105403771003088,0.016022469074166452,0.06257483781650448,0.03872374941262441,0.0684059364721179,0.015205453825373527,0.01335016835016835,0.01773880408090483,0.005499183695064858,0.0024172735728230903,0.018392857142857145,0.02161847668830577,0.015554509358480573,0.003836680869184096,1.0041355639904865
4FGL J0840.9-7044,-0.2955358,0.26026082,-0.9655383,-11.858406,-12.366417,0.57447475,2.4947462,-0.0429283417761325,0.5309567451477051,1.1947163,bcu,0.43883579723330296,0.08409267896106691,0.5572346517195305,0.05090589675132241,0.5122840944676099,0.09044238325036545,0.3812424453596274,0.047597054712932844,0.012719298245614038,0.01865468017402178,0.026604994122559827,0.011410086651964173,0.03616081005347311,0.031224524106546664,0.03491790963259215,0.010636619058898794,1.0
4FGL J0841.0-2744,0.1502299,-0.3370488,-0.9414872,-11.570281,-12.209859,0.6627065,2.9584816,0.2464877218008041,2.04131293296814,1.2887015,bcu,0.8041793171132968,0.0903925288485144,0.8455877465506395,0.04164923922655932,0.1401804027626972,0.08215792301050581,0.04206118317476163,0.01556991409926471,0.019618055555555562,0.02006855738875812,0.052084666929052524,0.023186690036672945,0.03602222456845044,0.02808209977523095,0.060266403830610216,0.01940577737262934,1.0
4FGL J0841.3-3554,0.06525653,-0.22722672,-0.9738419,-10.866544,-12.06461,1.5846931,1.0786252,0.1888703554868698,6.881690979003906,1.6484768,bll,0.08805839715868738,0.06908560671278234,0.0075483801774680614,0.003330716133392467,0.7243166028413126,0.08949326382716553,0.9338636174798012,0.02170268293598743,0.03624999999999999,0.03201562118716426,0.022402002301532775,0.010478334768611096,0.15137500000000004,0.0587501773046969,0.03618599608307704,0.018753596657298005,0.001599186701354731
4FGL J0841.3+7053,0.5653192,-0.8043677,0.59413177,-10.433839,-12.139111,1.8645778,3.2714553,0.2635832726955414,15.998909950256348,3.6905704,fsrq,0.5943198380566802,0.11831742457053174,0.960221550966564,0.04822283247219807,0.05685560053981107,0.03786834505881317,0.011742551431157872,0.008315029570296562,0.1168421052631579,0.05000584761127081,0.019917097879347,0.038546860338536076,0.23198245614035087,0.09583476479988624,0.008118799172256044,0.004838311245858111,2.1138898507628028e-07
4FGL J0842.3-6053,-0.1968877,0.119827144,-0.99279475,-11.102258,-12.13574,1.4151454,2.0690143,0.121419258415699,3.775834560394287,1.9808936,bcu,0.25810994778375834,0.09025523686849808,0.28000462769220275,0.04870952111827268,0.7328842034591316,0.09062226019825739,0.6991725886861483,0.050454203190145916,0.0021135678736169112,0.00619644709950031,0.011674838664475828,0.006627593363528045,0.006892280883493327,0.010427352834736807,0.009147932568642622,0.003821355938480502,1.0
4FGL J0842.5+0251,0.43699813,-0.72323287,-0.6906042,-11.7171,-12.485992,0.96083117,1.855308,0.0159141961485147,0.0,1.10915,bll,0.048600326552364286,0.041561412890880195,0.019734985696581695,0.005903845309772431,0.9477387657420464,0.03928205247173317,0.9685227137345535,0.00889676346331855,0.0033673862088189907,0.007625781509942724,0.009735810516688686,0.004899893459038028,0.00029352149677024423,0.0004626703551940606,0.0020064713899046183,0.0006536454116848223,0.1694537079070109
4FGL J0842.7+6656,0.5822981,-0.84937817,0.52778476,-11.854754,-12.497216,0.8745381,2.1479144,-0.0473411753773689,0.7439112663269043,1.1919551,bll,0.23210217373074069,0.07079451508244734,0.1030428076783816,0.019087864007298217,0.7677126911247963,0.07081120066496295,0.8745109995206197,0.023048124959454585,2.3955244075528384e-05,5.436654667293471e-05,0.012706494346881906,0.005600539901194387,0.00016117990038735786,0.0002604043369043881,0.009739695365230243,0.003053474488574531,0.3548927139315358
4FGL J0843.0-0853,0.34119758,-0.57803196,-0.8160141,-11.806538,-12.435618,0.60249096,2.6124883,0.2398376762866974,1.3152527809143066,1.4863122,bcu,0.7690418707525709,0.0769191996403302,0.8895320557057858,0.03171673948496287,0.18672357048147514,0.07097629680973906,0.07102666655555367,0.02068475042467709,0.017920875420875428,0.019893669038644025,0.013065509226483604,0.007135309004373232,0.026313683345078703,0.020675035055432504,0.026375768570384633,0.011473814799740854,1.0
4FGL J0843.1+5034,0.6169493,-0.9796089,0.20091407,-12.264959,-12.733438,0.66901624,0.70539427,0.1539212465286255,0.8478245139122009,1.0770601,bll,0.041228017862770965,0.02933787337369066,0.009916093885241187,0.0036387250411873636,0.9490829224623606,0.03715672572682526,0.9793501075576333,0.007821594267250796,0.0024556072331883903,0.0066089434625676916,0.005926058278419077,0.003885572298082368,0.007233452441680052,0.011843017625803021,0.004807743000770535,0.0028713318424643092,3.182095460479141
4FGL J0843.3+6712,0.5821486,-0.8462191,0.532835,-11.434101,-12.513292,1.3863031,0.9910809,0.470861405134201,8.528352737426758,1.2138638,msp,0.005333333333333333,0.00915475416434127,0.004053885815665126,0.0024891561275159238,0.029333333333333333,0.030110906108363242,0.02867415336271127,0.019169895279744074,0.004,0.008280786712108251,0.10320397689938546,0.056881984400885224,0.9613333333333334,0.030674947122235556,0.8640679876009624,0.057689219074579634,0.1488874485924398
4FGL J0843.7-6933,-0.28088617,0.24532989,-0.9694396,-11.975288,-12.504965,0.7238751,2.1856787,-0.0286680571734905,0.1861071437597274,0.9846238,unas,0.10900754833103678,0.05805439669888957,0.13472877675667405,0.030722461057516783,0.8847366791523085,0.05835632549190484,0.8243235113720099,0.03661866493981005,0.0004346695073633462,0.002894221196441759,0.022762815079962213,0.008105225134591627,0.005821103009291222,0.009788015027561114,0.018184884237901617,0.006314598921185339,1.0
4FGL J0843.9-4224c,0.002193805,-0.13400933,-0.9909801,-10.95522,-11.571609,0.8273693,3.084709,0.4751862287521362,4.593172550201416,1.0204524,unas,0.09958333333333332,0.06222670745401345,0.09286336965548496,0.06709272825069074,0.03875000000000002,0.02958039891549806,0.007424875593036025,0.008060231244591962,0.46500000000000025,0.10367707639691866,0.7855257031818231,0.10627004653468908,0.3966666666666667,0.1136125055548012,0.11418604501523077,0.04615886963825135,1.0
4FGL J0844.1-4330,-0.009232131,-0.118536055,-0.9929497,-11.031504,-11.526699,0.8314693,2.609027,0.3048137724399566,3.0960693359375,0.95259523,unas,0.08708333333333336,0.04748833376705935,0.1328272953784714,0.05675937400781596,0.041250000000000016,0.03259193216968259,0.028937597109082464,0.01504656537997621,0.33625000000000016,0.09672564842806523,0.49536358813444775,0.11274333271406942,0.5354166666666665,0.10909606021580266,0.34287151135504246,0.07647058418495808,1.0
4FGL J0844.2+5312,0.6169626,-0.9661448,0.25800034,-11.078799,-12.2695875,1.5771908,1.9234221,0.0519713796675205,2.461918354034424,1.7527622,bll,0.01905720761544866,0.01918808994618064,0.014562809296573201,0.002765058077320779,0.9808554494630956,0.019166407004182418,0.9758440057436625,0.007889629019208737,3.4218711994515764e-05,5.2833105885347156e-05,0.008746821355695525,0.006326045144668678,5.312420946116873e-05,0.00018402765979735097,0.0008463500829141898,0.0005912237038858169,0.0013210327623790893
4FGL J0844.5+3035,0.59503216,-0.9722122,-0.23410134,-11.920409,-12.536089,0.684966,2.0808897,0.0781077668070793,0.73190838098526,1.2346236,unas,0.31263933838547414,0.09566655887419609,0.2524322917064031,0.032025870576558625,0.6754530578683228,0.09615389765224096,0.7115232422947884,0.03436797756387097,0.0019074662835193432,0.005549583395236104,0.01167263057626163,0.004440679872825618,0.010000137462683724,0.011554078322656052,0.02437183140621831,0.006528541555540057,1.0
4FGL J0844.9-4117,0.016976142,-0.1469238,-0.98914784,-11.256502,-11.765207,0.80389506,2.285331,0.345507949590683,3.527571201324463,1.0538177,unas,0.08662608225108227,0.04895486711754613,0.09917451658596595,0.032735058872139046,0.03291666666666668,0.028130269403928355,0.03830013641466697,0.01422712822705538,0.24542063492063482,0.07677544645710697,0.25812747329473495,0.07685765515559743,0.6350366161616161,0.0887866093034966,0.6043978799134493,0.06332490946022154,1.0
4FGL J0844.9-5458,-0.13052063,0.040378094,-0.9991845,-10.768164,-12.030195,1.6442379,1.9526273,0.0714724212884903,3.946675300598145,1.3200499,bll,0.01761796860074914,0.016586435500971466,0.02041542235140999,0.00737125917544067,0.9178218595914112,0.05947388344765861,0.8920992712179819,0.05206958260984577,0.032330297723482025,0.03503545954181008,0.07277085073292255,0.04152600197279944,0.032229874084357533,0.03227252369114882,0.014714455852905909,0.008791914518646526,0.0012542410788873685
4FGL J0845.1-2716,0.167601,-0.33433446,-0.94245446,-11.92727,-12.471404,0.63801485,1.8104709,0.0296686701476573,0.0,1.1636558,unk,0.18809430162385066,0.07503503647743258,0.06813045629921059,0.01678427824283141,0.7882773067356389,0.08011578944807145,0.9178022829194864,0.018716953366296973,0.01672209334534395,0.01747916696565253,0.007722968807987248,0.0034331149037487023,0.0069062982951666315,0.010344443108955409,0.00634429368074052,0.0023788242065081663,1.0
4FGL J0845.4+0442,0.46058434,-0.7402898,-0.6722879,-11.760841,-12.477405,0.8201692,1.9692346,0.0807185396552085,0.7402500510215759,1.3646417,bcu,0.04322577040625922,0.022552165371813985,0.14293176339318356,0.020919072994865142,0.9520325752002403,0.023768121428020105,0.8412959203124046,0.02195870353135289,7.726588302881402e-05,0.0002650138650262723,0.007664465124738247,0.003088693964243056,0.0046643885104720026,0.007646617938726778,0.008107846433025164,0.002355027652218316,1.0
4FGL J0845.7-5556,-0.13934633,0.055168275,-0.99847704,-11.328797,-12.249427,1.0896605,2.27957,-0.0030075788963586,0.0,0.3594302,fsrq,0.09740348295495355,0.06177180425336006,0.018856759124901146,0.008089926465937503,0.8125617948228242,0.06681849278517485,0.4220263119786978,0.16230560432924965,0.06500000000000002,0.04242640687119284,0.5309434495866299,0.16272390087634553,0.025034722222222222,0.0256891081974903,0.02817346341907978,0.011847441398240009,0.18365913074255574
4FGL J0845.9+6822,0.5809806,-0.83243126,0.55412835,-11.725678,-12.414736,0.6515589,3.2150798,0.057284589856863,0.271330714225769,0.9844817,unas,0.7954423916361417,0.0899331412483968,0.865633295228084,0.04461933021828086,0.17903975122100124,0.08077726245108671,0.057074465012798704,0.01667822384232342,0.012958333333333334,0.01827911066011754,0.048213865278133504,0.02946324978269477,0.012559523809523812,0.017351712368828456,0.029078377410769463,0.013804670237296816,1.0
4FGL J0846.5-2609,0.18358378,-0.34570646,-0.9383427,-11.567337,-12.290862,0.9178419,2.5374653,0.2938624620437622,3.139679193496704,1.1945955,bcu,0.5449139753778869,0.10072854325008135,0.412358393582205,0.07864388623781494,0.17553409103421244,0.054916468979213845,0.10108211062227686,0.023998593053438978,0.016701388888888894,0.01672503814952991,0.10439963343863685,0.0418952085337899,0.26285054469901165,0.07546606258078835,0.382159858631591,0.07066118235589096,1.0
4FGL J0846.6-4747,-0.049590327,-0.055506285,-0.9984583,-11.578305,-11.82552,0.5464852,2.5717752,-0.0814994648098945,1.1660916805267334,1.3065369,unas,0.285718984962406,0.09032124773110535,0.6749044439444939,0.08440083221597743,0.3134069548872181,0.10853657775680788,0.19811117462813854,0.047837751364373925,0.2091776315789474,0.06964305478976554,0.07816496603967,0.05176726370594568,0.19169642857142852,0.0709220069384107,0.04881941721153756,0.021611941702714726,1.0
4FGL J0846.9+4608,0.6264939,-0.99463147,0.103480406,-11.66348,-12.415784,0.95707065,2.647761,0.2220838367938995,2.4024455547332764,1.4492948,fsrq,0.861842279165187,0.04492068055994168,0.8469446301460266,0.031312392688362826,0.11990842111492486,0.03903083174481087,0.08632561340928077,0.01704865207106521,0.004,0.012649110640673518,0.020120375230908392,0.007039539880917854,0.014249299719887957,0.016239693188135902,0.04660939313471317,0.01619290799174189,1.6060510633839216
4FGL J0847.0-2336,0.21140932,-0.37825927,-0.9256997,-10.83559,-12.153301,1.5852317,1.8928103,0.0089157931506633,0.484871357679367,1.5612537,bll,0.01724534612067465,0.024086960912469247,0.005880479209332002,0.0016175742714803116,0.9569986924073065,0.03789884281614405,0.9656060801612006,0.02559357462896872,0.02353373924979654,0.018499880913859845,0.028217056481581595,0.024800844517487593,0.0022222222222222222,0.006666666666666667,0.0002963816085765656,0.0002038233158565023,1.9086159704301392e-05
4FGL J0847.1-5954,-0.17866758,0.112087734,-0.9936983,-11.647797,-12.418989,0.9206302,1.852322,0.045527346432209,0.6034409999847412,1.4718169,unas,0.07660134395384074,0.038950210830431375,0.05144121109818419,0.009233597923697138,0.9220844091880003,0.038607702667571055,0.9414750412106514,0.009730052178862802,0.0005148270842982994,0.0028787199083439444,0.004959511505148839,0.0022527282649222858,0.000799419773860869,0.0029281327331983193,0.0021242470284050796,0.0007594337324005529,1.0
4FGL J0847.2+1134,0.51352334,-0.8145802,-0.5800509,-11.2908745,-12.309379,1.3186716,1.683359,0.0211767349392175,0.6290495991706848,1.3902211,bll,0.007316040791851234,0.012044128427404337,0.005975120847946719,0.0017482098688877676,0.9884688096100822,0.013970434479530646,0.9824771536023993,0.005334134094223917,0.004205832337230458,0.00778210618374857,0.01100564232145093,0.005434333554413205,9.317260836060181e-06,2.2273107572113308e-05,0.0005420919440343584,0.0002555612063202761,0.0017643678603646825
4FGL J0847.8-4138,0.020434793,-0.1365757,-0.9906296,-11.105235,-11.670272,0.7743969,2.8319333,0.388705164194107,3.7273874282836914,0.87392277,unas,0.0754166666666667,0.051238214351488426,0.08489493792876601,0.04345168320575985,0.05875000000000003,0.045645488696013196,0.012812044473927623,0.009486323197808837,0.33708333333333335,0.10829350058754003,0.6285811960697174,0.10547510747954555,0.5287499999999999,0.12348873667305281,0.2737118142346541,0.07842602396849356,1.0
4FGL J0847.9-0702,0.3741247,-0.5914319,-0.80635494,-11.228067,-12.378879,1.3019253,2.1391635,0.0742595717310905,1.9150773286819456,1.5242443,bll,0.09083460666805723,0.04814153585693708,0.1165617830120027,0.02167991114344718,0.9071988064788638,0.04883126771305875,0.865465983748436,0.02909222803774565,6.773692849389927e-05,0.0002160876302037952,0.013913660470279865,0.012733496314024317,0.0018988499245852187,0.005128886935090426,0.004058574661030434,0.0012612594076577266,0.014507885911323862
4FGL J0848.0-0524,0.38846627,-0.6120109,-0.7908493,-11.579975,-12.411351,0.86119044,2.7772036,0.1798438727855682,1.8635374307632449,1.2479537,fsrq,0.8130681132675895,0.07223034776465305,0.8023156979504753,0.041991532755833255,0.12541581941364588,0.04760394529944786,0.09272520682390999,0.021084149671759093,0.041901726576918395,0.03544754673529023,0.03093835968962487,0.013854650760730027,0.019614340741846127,0.019724575037263735,0.07402074534226866,0.021789891721178616,0.8815127300010484
